COUNTY,DATE,CDSD,EMXP,PRCP,CLDD,DT00,DT32,DX32,DX70,DX90,EMNT,EMXT,FZF0,FZF1,FZF2,FZF3,FZF4,FZF5,FZF6,FZF7,FZF8,FZF9,HTDD,TAVG,TMAX,TMIN,SNOW,PSUN
Windham,2005,361.0,4.42,62.33,361.0,16.0,161.0,61.0,112.0,1.0,-15.0,91.0,32.0,28.0,23.0,20.0,16.0,24.0,24.0,24.0,20.0,15.0,7650.0,44.7,54.7,34.8,143.6,-9999999.0
Windham,2005,361.0,4.42,62.33,361.0,16.0,161.0,61.0,112.0,1.0,-15.0,91.0,32.0,28.0,23.0,20.0,16.0,24.0,24.0,24.0,20.0,15.0,7650.0,44.7,54.7,34.8,143.6,-9999999.0
Windham,2006,263.0,2.53,66.89,263.0,4.0,155.0,37.0,100.0,2.0,-4.0,90.0,32.0,28.0,24.0,19.0,15.0,29.0,27.0,24.0,11.0,11.0,7218.0,46.1,55.4,36.8,68.8,-9999999.0
Windham,2006,263.0,2.53,66.89,263.0,4.0,155.0,37.0,100.0,2.0,-4.0,90.0,32.0,28.0,24.0,19.0,15.0,29.0,27.0,24.0,11.0,11.0,7218.0,46.1,55.4,36.8,68.8,-9999999.0
Windham,2007,274.0,3.7,56.29,274.0,11.0,165.0,64.0,114.0,1.0,-12.0,90.0,32.0,24.0,24.0,18.0,15.0,32.0,28.0,18.0,18.0,13.0,7231.0,44.3,54.6,34.0,168.0,-9999999.0
Windham,2007,274.0,3.7,56.29,274.0,11.0,165.0,64.0,114.0,1.0,-12.0,90.0,32.0,24.0,24.0,18.0,15.0,32.0,28.0,18.0,18.0,13.0,7231.0,44.3,54.6,34.0,168.0,-9999999.0
Windham,2008,181.0,2.73,69.59,181.0,8.0,163.0,55.0,102.0,1.0,-12.0,94.0,32.0,25.0,24.0,17.0,15.0,31.0,25.0,23.0,17.0,13.0,7496.0,44.3,54.5,34.2,153.4,-9999999.0
Windham,2008,181.0,2.73,69.59,181.0,8.0,163.0,55.0,102.0,1.0,-12.0,94.0,32.0,25.0,24.0,17.0,15.0,31.0,25.0,23.0,17.0,13.0,7496.0,44.3,54.5,34.2,153.4,-9999999.0
Windham,2009,146.0,3.05,62.82,146.0,12.0,164.0,58.0,91.0,0.0,-8.0,87.0,31.0,27.0,23.0,17.0,13.0,29.0,27.0,20.0,20.0,13.0,7640.0,43.8,53.5,34.0,118.1,-9999999.0
Windham,2009,146.0,3.05,62.82,146.0,12.0,164.0,58.0,91.0,0.0,-8.0,87.0,31.0,27.0,23.0,17.0,13.0,29.0,27.0,20.0,20.0,13.0,7640.0,43.8,53.5,34.0,118.1,-9999999.0
Windham,2010,368.0,3.85,64.97,368.0,5.0,156.0,55.0,112.0,5.0,-6.0,93.0,30.0,27.0,23.0,19.0,14.0,32.0,27.0,22.0,13.0,13.0,7016.0,46.2,56.0,36.4,81.15,116.1
Windham,2010,368.0,3.85,64.97,368.0,5.0,156.0,55.0,112.0,5.0,-6.0,93.0,30.0,27.0,23.0,19.0,14.0,32.0,27.0,22.0,13.0,13.0,7016.0,51.1,46.2,36.4,116.1,116.1
Windham,2010,368.0,3.85,64.97,368.0,5.0,156.0,55.0,112.0,5.0,-6.0,93.0,30.0,27.0,23.0,19.0,14.0,32.0,27.0,22.0,13.0,13.0,7016.0,56.0,36.4,36.4,46.2,116.1
Windham,2010,368.0,3.85,64.97,368.0,5.0,156.0,55.0,112.0,5.0,-6.0,93.0,30.0,27.0,23.0,19.0,14.0,32.0,27.0,22.0,13.0,13.0,7016.0,51.1,46.2,36.4,81.15,116.1
Windham,2011,292.0,6.22,85.35,292.0,15.5,167.5,45.0,116.0,2.0,-16.0,92.0,31.5,26.0,22.5,20.0,10.0,31.5,26.5,23.5,20.0,13.5,7677.0,56.2,34.8,-9999999.0,45.5,167.6
Windham,2011,274.0,6.22,85.35,274.0,10.0,159.0,48.0,108.0,2.0,-15.0,92.0,31.0,28.0,21.0,20.0,14.0,32.0,25.0,23.0,20.0,15.0,7677.0,55.7,36.0,-9999999.0,45.8,167.6
Windham,2011,310.0,6.22,85.35,310.0,21.0,176.0,42.0,124.0,2.0,-17.0,92.0,32.0,24.0,24.0,20.0,6.0,31.0,28.0,24.0,20.0,12.0,7677.0,56.7,33.6,-9999999.0,45.2,167.6
Windham,2012,-9999999.0,-9999999.0,38.52,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,6468.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Windham,2012,-9999999.0,-9999999.0,38.52,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,6468.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Windham,2016,-9999999.0,2.53,37.92,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Windham,2017,-9999999.0,2.65,49.04,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Windham,2018,-9999999.0,1.91,50.67,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Windham,2019,-9999999.0,2.63,47.8,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Windham,2019,-9999999.0,2.43,44.59,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0,-9999999.0
Windsor,1990,261.0,3.2,60.8,261.0,11.0,172.0,33.0,127.0,1.0,-8.0,91.0,32.0,28.0,24.0,17.0,12.0,31.0,22.0,22.0,13.0,13.0,8277.0,45.4,57.3,33.5,90.5,-9999999.0
Windsor,1990,287.5,3.88,55.59,287.5,11.5,171.0,34.0,122.0,1.5,-13.0,91.0,31.0,28.0,24.0,17.5,14.0,30.5,25.0,20.5,16.0,13.0,8277.0,45.2,56.75,33.65,92.1,-9999999.0
Windsor,1990,287.5,3.03,51.98,287.5,11.5,171.0,34.0,122.0,1.5,-13.0,91.0,31.0,28.0,24.0,17.5,14.0,30.5,25.0,20.5,16.0,13.0,8277.0,45.2,56.75,33.65,87.4,-9999999.0
Windsor,1990,314.0,4.19,53.32,314.0,12.0,170.0,35.0,117.0,2.0,-18.0,91.0,30.0,28.0,24.0,18.0,16.0,30.0,28.0,19.0,19.0,13.0,8277.0,45.0,56.2,33.8,93.9,-9999999.0
Windsor,1991,206.0,2.13,43.75,206.0,27.0,191.0,44.0,138.0,2.0,-11.0,90.0,31.0,26.0,23.0,18.0,13.0,32.0,28.0,23.0,15.0,15.0,7292.0,44.7,57.3,32.1,45.0,-9999999.0
Windsor,1991,256.5,2.4,45.04,256.5,25.0,183.5,46.0,134.0,4.0,-12.0,93.0,31.0,25.0,23.5,19.0,13.5,31.5,28.0,21.5,17.5,15.0,7304.5,44.900000000000006,57.15,32.650000000000006,65.6,-9999999.0
Windsor,1991,256.5,2.15,40.47,256.5,25.0,183.5,46.0,134.0,4.0,-12.0,93.0,31.0,25.0,23.5,19.0,13.5,31.5,28.0,21.5,17.5,15.0,7304.5,44.900000000000006,57.15,32.650000000000006,45.4,-9999999.0
Windsor,1991,307.0,2.16,43.5,307.0,23.0,176.0,48.0,130.0,6.0,-13.0,96.0,31.0,24.0,24.0,20.0,14.0,31.0,28.0,20.0,20.0,15.0,7317.0,45.1,57.0,33.2,62.5,-9999999.0
Windsor,1992,94.0,2.05,42.88,94.0,29.0,187.0,50.0,100.0,0.0,-14.0,89.0,29.0,28.0,24.0,18.0,14.0,30.0,26.0,19.0,19.0,16.0,8246.0,41.6,53.3,29.7,42.5,-9999999.0
Windsor,1992,129.0,2.74,43.73,129.0,25.0,189.0,51.5,102.5,0.5,-14.0,89.5,28.0,27.5,23.0,17.5,14.5,31.0,27.0,21.0,18.5,15.0,8166.0,41.900000000000006,53.45,30.25,44.3,-9999999.0
Windsor,1992,129.0,1.55,38.08,129.0,25.0,189.0,51.5,102.5,0.5,-14.0,89.5,28.0,27.5,23.0,17.5,14.5,31.0,27.0,21.0,18.5,15.0,8166.0,41.900000000000006,53.45,30.25,39.9,-9999999.0
Windsor,1992,164.0,1.73,42.26,164.0,21.0,191.0,53.0,105.0,1.0,-14.0,90.0,27.0,27.0,22.0,17.0,15.0,32.0,28.0,23.0,18.0,14.0,8086.0,42.2,53.6,30.8,41.5,-9999999.0
Windsor,1993,208.0,1.8,39.8,208.0,39.0,192.0,61.0,108.0,3.0,-28.0,91.0,27.0,27.0,21.0,19.0,7.0,32.0,26.0,21.0,18.0,9.0,8586.0,42.1,54.1,30.1,110.9,-9999999.0
Windsor,1993,235.5,2.09,45.23,235.5,37.0,190.0,57.0,110.0,4.0,-28.5,92.0,27.0,27.0,19.5,18.5,11.5,32.0,25.5,21.0,19.0,12.5,8512.0,42.45,54.55,30.35,131.0,-9999999.0
Windsor,1993,235.5,1.76,37.77,235.5,37.0,190.0,57.0,110.0,4.0,-28.5,92.0,27.0,27.0,19.5,18.5,11.5,32.0,25.5,21.0,19.0,12.5,8512.0,42.45,54.55,30.35,104.9,-9999999.0
Windsor,1993,263.0,1.72,43.98,263.0,35.0,188.0,53.0,112.0,5.0,-29.0,93.0,27.0,27.0,18.0,18.0,16.0,32.0,25.0,21.0,20.0,16.0,8438.0,42.8,55.0,30.6,117.3,-9999999.0
Windsor,1994,290.0,1.89,43.97,290.0,42.0,185.0,59.0,108.0,2.0,-36.0,95.0,32.0,26.0,22.0,17.0,12.0,28.0,28.0,21.0,19.0,16.0,8458.0,42.6,55.0,30.3,90.9,-9999999.0
Windsor,1994,290.0,1.9,48.27,290.0,42.0,185.0,59.0,108.0,2.0,-36.0,95.0,32.0,26.0,22.0,17.0,12.0,28.0,28.0,21.0,19.0,16.0,8494.5,42.6,55.0,30.3,85.5,-9999999.0
Windsor,1994,290.0,1.75,42.38,290.0,42.0,185.0,59.0,108.0,2.0,-36.0,95.0,32.0,26.0,22.0,17.0,12.0,28.0,28.0,21.0,19.0,16.0,8494.5,42.6,55.0,30.3,90.9,-9999999.0
Windsor,1994,290.0,1.89,43.97,290.0,42.0,185.0,59.0,108.0,2.0,-36.0,95.0,32.0,26.0,22.0,17.0,12.0,28.0,28.0,21.0,19.0,16.0,8531.0,42.6,55.0,30.3,101.0,-9999999.0
Windsor,1995,373.0,1.97,37.17,373.0,15.0,182.0,62.0,118.0,11.0,-16.0,97.0,30.0,25.0,24.0,12.0,12.0,29.0,23.0,23.0,17.0,16.0,7598.0,43.9,55.8,32.0,76.8,-9999999.0
Windsor,1995,373.0,3.48,39.86,373.0,15.0,182.0,62.0,118.0,11.0,-16.0,97.0,30.0,25.0,24.0,12.0,12.0,29.0,23.0,23.0,17.0,16.0,7598.0,43.9,55.8,32.0,69.8,-9999999.0
Windsor,1996,266.0,3.43,59.42,266.0,26.0,186.0,58.0,116.0,0.0,-20.0,89.0,25.0,25.0,21.0,16.0,16.0,31.0,27.0,24.0,20.0,11.0,8270.0,43.7,55.0,32.4,106.6,-9999999.0
Windsor,1996,266.0,3.65,51.59,266.0,26.0,186.0,58.0,116.0,0.0,-20.0,89.0,25.0,25.0,21.0,16.0,16.0,31.0,27.0,24.0,20.0,11.0,8270.0,43.7,55.0,32.4,94.2,-9999999.0
Windsor,1996,266.0,3.18,54.27,266.0,26.0,186.0,58.0,116.0,0.0,-20.0,89.0,25.0,25.0,21.0,16.0,16.0,31.0,27.0,24.0,20.0,11.0,8270.0,43.7,55.0,32.4,97.9,-9999999.0
Windsor,1997,228.5,1.77,42.29,228.5,14.5,185.5,49.0,109.5,5.5,-16.5,90.5,29.5,26.5,22.5,18.5,13.0,31.5,26.5,23.5,18.5,11.5,7667.0,43.3,54.95,31.65,98.8,-9999999.0
Windsor,1997,228.5,2.41,46.55,228.5,14.5,185.5,49.0,109.5,5.5,-16.5,90.5,29.5,26.5,22.5,18.5,13.0,31.5,26.5,23.5,18.5,11.5,7667.0,43.3,54.95,31.65,137.0,-9999999.0
Windsor,1997,228.5,1.65,40.31,228.5,14.5,185.5,49.0,109.5,5.5,-16.5,90.5,29.5,26.5,22.5,18.5,13.0,31.5,26.5,23.5,18.5,11.5,7667.0,43.3,54.95,31.65,105.8,-9999999.0
Windsor,1997,215.0,2.23,47.13,215.0,22.0,193.0,47.0,113.0,7.0,-16.0,91.0,29.0,26.0,24.0,20.0,12.0,31.0,26.0,24.0,20.0,15.0,8058.0,42.7,55.1,30.3,134.4,-9999999.0
Windsor,1997,242.0,2.0,44.42,242.0,7.0,178.0,51.0,106.0,4.0,-17.0,90.0,30.0,27.0,21.0,17.0,14.0,32.0,27.0,23.0,17.0,8.0,7276.0,43.9,54.8,33.0,120.1,-9999999.0
Windsor,1998,348.0,2.8,50.12,348.0,11.0,165.0,27.5,131.0,2.0,-11.0,90.5,29.5,28.0,22.0,20.0,15.5,31.5,28.0,24.0,17.0,11.5,7166.5,47.15,58.5,35.849999999999994,58.5,-9999999.0
Windsor,1998,348.0,2.66,45.87,348.0,11.0,165.0,27.5,131.0,2.0,-11.0,90.5,29.5,28.0,22.0,20.0,15.5,31.5,28.0,24.0,17.0,11.5,7166.5,47.15,58.5,35.849999999999994,67.3,-9999999.0
Windsor,1998,348.0,4.4,46.94,348.0,11.0,165.0,27.5,131.0,2.0,-11.0,90.5,29.5,28.0,22.0,20.0,15.5,31.5,28.0,24.0,17.0,11.5,7166.5,47.15,58.5,35.849999999999994,58.0,-9999999.0
Windsor,1998,359.0,2.64,46.21,359.0,14.0,177.0,28.0,132.0,3.0,-13.0,91.0,29.0,28.0,21.0,20.0,15.0,32.0,28.0,24.0,20.0,9.0,7266.0,46.8,58.8,34.8,62.0,-9999999.0
Windsor,1998,337.0,2.73,46.575,337.0,8.0,153.0,27.0,130.0,1.0,-9.0,90.0,30.0,28.0,23.0,20.0,16.0,31.0,28.0,24.0,14.0,14.0,7067.0,47.5,58.2,36.9,60.25,-9999999.0
Windsor,1999,474.0,5.33,41.64,474.0,25.0,173.0,43.0,133.0,15.0,-16.0,96.0,31.0,26.0,24.0,18.0,16.0,30.0,28.0,24.0,19.0,15.0,7078.0,46.2,58.5,33.9,69.9,-9999999.0
Windsor,1999,474.0,5.47,48.04,474.0,25.0,173.0,43.0,133.0,15.0,-16.0,96.0,31.0,26.0,24.0,18.0,16.0,30.0,28.0,24.0,19.0,15.0,7078.0,46.2,58.5,33.9,84.2,-9999999.0
Windsor,1999,474.0,5.23,39.33,474.0,25.0,173.0,43.0,133.0,15.0,-16.0,96.0,31.0,26.0,24.0,18.0,16.0,30.0,28.0,24.0,19.0,15.0,7078.0,46.2,58.5,33.9,66.8,-9999999.0
Windsor,1999,451.0,5.34,46.5,451.0,29.0,184.0,43.0,133.0,17.0,-15.0,95.0,31.0,26.0,24.0,19.0,14.0,29.0,28.0,24.0,19.0,15.0,7402.0,45.5,58.5,32.5,73.5,-9999999.0
Windsor,1999,512.0,5.5,36.77,512.0,25.0,173.0,35.0,133.0,15.0,-19.0,97.0,31.0,26.0,23.0,17.0,16.0,30.0,28.0,24.0,19.0,16.0,7078.0,46.2,58.5,33.9,71.7,-9999999.0
Windsor,1999,474.0,4.63,37.67,474.0,14.0,172.0,43.0,124.0,14.0,-16.0,96.0,30.0,27.0,24.0,18.0,16.0,31.0,28.0,23.0,18.0,5.0,7059.0,46.8,58.2,35.5,71.7,-9999999.0
Windsor,2000,221.0,2.34,54.34,221.0,31.0,161.0,52.0,116.0,1.0,-18.0,90.0,29.0,25.0,24.0,17.0,16.0,30.0,28.0,22.0,18.0,8.0,7124.0,43.6,55.2,32.4,80.4,-9999999.0
Windsor,2000,221.0,2.47,55.81,221.0,31.0,161.0,52.0,116.0,1.0,-18.0,90.0,29.0,25.0,24.0,17.0,16.0,30.0,28.0,22.0,18.0,8.0,7124.0,43.6,55.2,32.4,80.2,-9999999.0
Windsor,2000,221.0,2.34,44.97,221.0,31.0,161.0,52.0,116.0,1.0,-18.0,90.0,29.0,25.0,24.0,17.0,16.0,30.0,28.0,22.0,18.0,8.0,7124.0,43.6,55.2,32.4,81.5,-9999999.0
Windsor,2000,220.0,1.81,49.33,220.0,32.0,179.0,51.0,121.0,1.0,-18.0,90.0,30.0,23.0,23.0,16.0,16.0,30.0,28.0,23.0,20.0,5.0,7508.0,43.5,55.5,31.4,84.2,-9999999.0
Windsor,2000,221.0,2.68,48.17,221.0,31.0,161.0,55.0,116.0,0.0,-23.0,87.0,25.0,25.0,24.0,17.0,14.0,31.0,28.0,22.0,16.0,16.0,7124.0,43.6,54.9,32.4,80.95,-9999999.0
Windsor,2000,237.0,2.26,41.77,237.0,16.0,159.0,52.0,108.0,2.0,-11.0,90.0,29.0,25.0,24.0,20.0,16.0,30.0,28.0,22.0,18.0,8.0,7069.0,44.7,55.2,34.1,80.95,-9999999.0
Windsor,2005,562.0,1.88,49.44,562.0,24.5,164.0,59.0,124.5,6.0,-21.0,94.0,29.5,27.5,24.0,18.5,13.0,28.5,25.5,24.0,16.5,15.0,7548.5,45.599999999999994,56.75,34.5,94.3,-9999999.0
Windsor,2005,583.0,2.86,49.74,583.0,31.0,160.0,56.0,126.0,7.0,-24.0,94.0,28.0,28.0,24.0,18.0,12.0,25.0,25.0,24.0,15.0,15.0,7590.0,45.3,56.9,33.7,86.5,-9999999.0
Windsor,2005,541.0,4.84,49.71,541.0,18.0,168.0,62.0,123.0,5.0,-18.0,94.0,31.0,27.0,24.0,19.0,14.0,32.0,26.0,24.0,18.0,15.0,7507.0,45.9,56.6,35.3,90.4,-9999999.0
Windsor,2006,404.0,2.92,56.49,404.0,5.0,161.0,34.0,114.0,7.0,-11.0,94.0,32.0,26.0,22.0,20.0,15.0,31.0,27.0,24.0,18.0,13.0,7043.0,46.9,57.5,36.4,32.8,-9999999.0
Windsor,2006,404.0,2.1,52.5,404.0,5.0,161.0,34.0,114.0,7.0,-11.0,94.0,32.0,26.0,22.0,20.0,15.0,31.0,27.0,24.0,18.0,13.0,7043.0,46.9,57.5,36.4,46.7,-9999999.0
Windsor,2006,404.0,3.5,61.57,404.0,10.0,170.0,32.0,120.0,7.0,-11.0,95.0,32.0,28.0,22.0,20.0,13.0,31.0,25.0,24.0,20.0,12.0,7110.0,46.7,58.0,35.3,38.0,-9999999.0
Windsor,2006,411.0,2.57,54.17,411.0,5.0,157.0,34.0,114.0,8.0,-13.0,94.0,31.0,25.0,21.0,20.0,15.0,32.0,28.0,24.0,16.0,16.0,7043.0,46.9,57.5,36.4,35.9,-9999999.0
Windsor,2006,398.0,2.34,55.39,398.0,2.0,161.0,36.0,111.0,7.0,-7.0,94.0,32.0,26.0,23.0,16.0,15.0,31.0,27.0,23.0,18.0,13.0,6985.0,47.4,57.5,37.3,36.95,-9999999.0
Windsor,2007,372.0,2.245,45.66,372.0,28.0,181.0,64.0,127.0,8.0,-19.5,94.0,30.0,23.5,22.0,19.0,14.5,30.5,26.5,22.0,14.0,14.0,7434.0,44.0,55.8,32.0,114.4,-9999999.0
Windsor,2007,372.0,5.27,49.0,372.0,28.0,181.0,64.0,127.0,8.0,-19.5,94.0,30.0,23.5,22.0,19.0,14.5,30.5,26.5,22.0,14.0,14.0,7434.0,44.0,55.8,32.0,127.6,-9999999.0
Windsor,2007,352.0,2.36,48.79,352.0,27.0,187.0,60.0,133.0,9.0,-19.0,96.0,30.0,22.0,22.0,18.0,16.0,31.0,28.0,22.0,13.0,13.0,7450.0,43.9,56.0,31.7,113.9,-9999999.0
Windsor,2007,392.0,2.13,42.27,392.0,29.0,175.0,64.0,127.0,7.0,-20.0,93.0,30.0,25.0,22.0,20.0,13.0,30.0,25.0,22.0,15.0,15.0,7434.0,44.1,55.8,32.3,107.4,-9999999.0
Windsor,2007,372.0,1.59,41.62,372.0,28.0,181.0,67.0,125.0,8.0,-19.5,94.0,30.0,23.5,22.0,19.0,14.5,30.5,26.5,22.0,14.0,14.0,7261.0,44.0,55.8,32.0,114.15,-9999999.0
Windsor,2008,219.0,2.76,58.09,219.0,19.0,176.0,61.0,121.0,2.0,-16.0,91.0,29.0,28.0,23.0,16.0,16.0,32.0,26.0,23.0,20.0,7.0,7575.5,43.7,55.3,32.1,121.3,-9999999.0
Windsor,2008,338.0,2.35,46.46,338.0,11.0,183.0,48.0,137.0,6.0,-13.0,96.0,30.0,25.0,22.0,18.0,15.0,25.0,25.0,24.0,9.0,9.0,7575.5,44.9,57.4,32.5,86.5,-9999999.0
Windsor,2008,292.5,2.0,56.43,292.5,12.5,179.5,49.0,125.0,5.0,-15.0,96.0,29.5,27.0,22.0,18.0,15.5,32.0,25.0,23.5,14.0,9.5,7575.5,44.55,56.2,32.3,129.2,-9999999.0
Windsor,2008,267.0,2.42,55.38,267.0,14.0,184.0,49.0,132.0,5.0,-17.0,97.0,28.0,28.0,22.0,20.0,16.0,32.0,24.0,24.0,18.0,10.0,7687.0,44.2,56.5,31.9,111.3,-9999999.0
Windsor,2008,292.5,2.37,53.87,292.5,12.5,179.5,49.0,125.0,4.0,-15.0,96.0,29.5,27.0,22.0,18.0,15.5,32.0,25.0,23.5,14.0,9.5,7464.0,44.55,56.1,32.3,88.7,-9999999.0
Windsor,2008,318.0,2.41,50.14,318.0,6.0,170.0,52.0,118.0,5.0,-14.0,96.0,32.0,26.0,22.0,18.0,15.0,32.0,25.0,23.0,10.0,10.0,7575.5,45.5,56.2,34.8,111.3,-9999999.0
Windsor,2009,198.0,2.58,57.67,198.0,28.0,176.0,62.0,106.0,1.0,-23.0,90.0,30.0,27.0,21.0,20.0,16.0,31.0,28.0,24.0,18.0,16.0,8054.0,43.1,54.3,32.0,72.8,-9999999.0
Windsor,2009,269.0,2.45,42.44,269.0,30.0,180.0,59.0,121.0,2.0,-18.0,92.0,31.0,27.0,22.0,20.0,16.0,32.0,27.0,24.0,18.0,15.0,7717.0,44.2,56.3,32.1,62.8,-9999999.0
Windsor,2009,269.0,2.11,47.56,269.0,30.0,176.0,59.0,117.0,2.0,-19.0,92.0,31.0,27.0,22.0,20.0,16.0,31.0,27.0,24.0,18.0,16.0,7825.0,43.9,55.6,32.1,69.9,-9999999.0
Windsor,2009,245.0,2.35,48.0,245.0,32.0,185.0,57.0,123.0,2.0,-19.0,92.0,31.0,25.0,24.0,20.0,-1.0,29.0,28.0,24.0,16.0,16.0,7933.0,43.6,56.0,31.2,78.9,-9999999.0
Windsor,2009,284.0,2.1,46.92,284.0,33.0,169.0,62.0,117.0,2.0,-25.0,91.0,30.0,26.0,21.0,20.0,16.0,31.0,26.0,24.0,18.0,16.0,7825.0,43.9,55.4,32.4,67.6,-9999999.0
Windsor,2009,282.0,1.87,42.16,282.0,17.0,165.0,58.0,116.0,2.0,-18.0,92.0,31.0,27.0,22.0,19.0,7.0,31.0,26.0,22.0,19.0,14.0,7458.0,45.1,55.6,34.6,69.9,-9999999.0
Windsor,2010,370.0,2.86,49.65,370.0,7.0,173.0,59.0,121.0,6.0,-7.0,92.0,31.0,26.0,21.0,18.0,13.0,32.0,28.0,20.0,20.0,13.0,7395.0,45.5,56.4,34.7,47.7,46.150000000000006
Windsor,2010,522.0,2.95,45.82,522.0,8.0,169.0,54.0,124.0,21.0,-4.0,98.0,30.0,28.0,22.0,15.0,15.0,29.0,27.0,14.0,14.0,14.0,7079.0,46.9,58.2,35.7,44.6,46.150000000000006
Windsor,2010,491.5,3.32,47.5,491.5,7.5,171.0,51.0,126.5,12.5,-6.0,97.0,29.5,26.5,21.5,16.5,14.0,30.5,27.5,21.5,16.5,13.5,7154.0,52.2,47.0,35.7,39.8,46.150000000000006
Windsor,2010,461.0,3.42,49.52,461.0,9.0,178.0,48.0,134.0,10.0,-8.0,98.0,27.0,27.0,24.0,19.0,15.0,32.0,28.0,24.0,18.0,13.0,7250.0,46.3,58.2,34.4,64.3,46.150000000000006
Windsor,2010,491.5,3.32,47.5,491.5,7.5,171.0,51.0,126.5,12.5,-6.0,97.0,29.5,26.5,21.5,16.5,14.0,30.5,27.5,21.5,16.5,13.5,7154.0,52.2,47.0,35.7,46.599999999999994,46.150000000000006
Windsor,2010,491.5,3.32,49.14,491.5,7.5,171.0,51.0,126.5,12.5,-6.0,97.0,29.5,26.5,21.5,16.5,14.0,30.5,27.5,21.5,16.5,13.5,7154.0,52.2,47.0,35.7,46.599999999999994,46.150000000000006
Windsor,2010,563.0,3.96,44.24,563.0,3.0,156.0,44.0,129.0,15.0,-5.0,96.0,29.0,25.0,21.0,13.0,13.0,29.0,26.0,23.0,15.0,15.0,6660.0,48.0,58.4,37.6,46.599999999999994,46.150000000000006
Windsor,2010,370.0,2.86,49.65,370.0,7.0,173.0,59.0,121.0,6.0,-7.0,92.0,31.0,26.0,21.0,18.0,13.0,32.0,28.0,20.0,20.0,13.0,7395.0,56.4,34.7,35.7,45.5,47.7
Windsor,2010,522.0,2.95,45.82,522.0,8.0,169.0,54.0,124.0,21.0,-4.0,98.0,30.0,28.0,22.0,15.0,15.0,29.0,27.0,14.0,14.0,14.0,7079.0,58.2,35.7,35.7,46.9,44.6
Windsor,2010,491.5,3.32,47.5,491.5,7.5,171.0,51.0,126.5,12.5,-6.0,97.0,29.5,26.5,21.5,16.5,14.0,30.5,27.5,21.5,16.5,13.5,7154.0,52.2,47.0,35.7,46.599999999999994,39.8
Windsor,2010,461.0,3.42,49.52,461.0,9.0,178.0,48.0,134.0,10.0,-8.0,98.0,27.0,27.0,24.0,19.0,15.0,32.0,28.0,24.0,18.0,13.0,7250.0,58.2,34.4,35.7,46.3,64.3
Windsor,2010,563.0,3.96,44.24,563.0,3.0,156.0,44.0,129.0,15.0,-5.0,96.0,29.0,25.0,21.0,13.0,13.0,29.0,26.0,23.0,15.0,15.0,6660.0,58.4,37.6,270.0,48.0,46.150000000000006
Windsor,2011,450.0,3.97,55.48,450.0,26.0,162.0,54.0,125.0,7.0,-22.0,96.0,30.0,27.0,22.0,19.0,15.0,31.0,25.0,24.0,20.0,15.0,7981.0,57.1,34.5,260.0,45.7,99.0
Windsor,2011,450.0,4.54,55.28,450.0,24.0,162.0,54.0,131.0,8.0,-22.0,97.0,29.0,28.0,22.0,19.0,14.0,31.0,25.0,24.0,20.0,14.0,7981.0,57.2,34.2,260.0,45.7,99.0
